order_date,customer,region,product,units_sold,unit_price,revenue,cost,profit
2025-09-11,Aarav Iyer,Central,Alpha,4,748.62,2994.48,1959.47,1035.01
2025-09-11,Priya Singh,East,Beta,3,507.8,1523.4,1060.02,463.38
2025-09-11,Siddharth Singh,Central,Beta,1,1781.53,1781.53,930.21,851.32
2025-09-11,Aarav Patel,West,Epsilon,3,2152.17,6456.51,4978.94,1477.57
2025-09-11,Pooja Iyer,West,Beta,3,1168.01,3504.03,2393.5,1110.53
2025-09-11,Vivaan Kumar,North,Beta,8,1252.41,10019.28,5941.37,4077.91
2025-09-11,Ananya Patel,East,Alpha,1,1372.75,1372.75,985.43,387.32
2025-09-11,Sai Sharma,East,Alpha,6,1587.29,9523.74,7156.45,2367.29
2025-09-11,Pooja Mehta,West,Gamma,4,77.59,310.36,247.21,63.15
2025-09-11,Ananya Gupta,South,Beta,3,892.93,2678.79,2160.73,518.06
2025-09-11,Vihaan Nair,Central,Epsilon,5,919.56,4597.8,3047.2,1550.6
2025-09-11,Arjun Gupta,West,Delta,3,983.95,2951.85,1506.08,1445.77
2025-09-11,Aishwarya Joshi,North,Beta,4,276.78,1107.12,789.72,317.4
2025-09-11,Vivaan Iyer,West,Epsilon,3,577.49,1732.47,1325.97,406.5
2025-09-11,Rohan Joshi,West,Beta,2,1791.32,3582.64,2458.93,1123.71
2025-09-11,Vihaan Reddy,Central,Beta,1,718.68,718.68,466.52,252.16
2025-09-11,Arjun Joshi,Central,Gamma,1,1076.09,1076.09,672.76,403.33
2025-09-11,Vihaan Mehta,Central,Alpha,1,227.94,227.94,157.64,70.3
2025-09-12,Pooja Mehta,Central,Gamma,3,1631.15,4893.45,2880.96,2012.49
2025-09-12,Vivaan Singh,Central,Beta,1,967.53,967.53,768.98,198.55
2025-09-12,Siddharth Singh,East,Delta,1,1391.71,1391.71,719.67,672.04
2025-09-12,Aarav Sharma,North,Beta,2,1465.61,2931.22,1680.98,1250.24
2025-09-12,Aditya Mehta,West,Alpha,4,754.13,3016.52,1508.31,1508.21
2025-09-12,Aditya Reddy,North,Gamma,7,1897.98,13285.86,9894.43,3391.43
2025-09-12,Aditya Reddy,North,Alpha,5,1715.17,8575.85,6338.96,2236.89
2025-09-12,Ananya Sharma,East,Alpha,1,246.64,246.64,159.75,86.89
2025-09-12,Pooja Iyer,North,Delta,4,1506.46,6025.84,3650.01,2375.83
2025-09-12,Neha Patel,West,Gamma,3,978.55,2935.65,2230.18,705.47
2025-09-12,Aarav Joshi,East,Beta,1,1037.87,1037.87,747.8,290.07
2025-09-12,Arjun Kumar,South,Gamma,4,922.2,3688.8,2735.18,953.62
2025-09-12,Sakshi Joshi,East,Delta,5,1393.27,6966.35,4163.95,2802.4
2025-09-12,Vihaan Iyer,South,Delta,2,1512.43,3024.86,2510.35,514.51
2025-09-12,Priya Singh,North,Beta,6,342.29,2053.74,1667.23,386.51
2025-09-12,Sakshi Joshi,North,Delta,2,1440.59,2881.18,1887.69,993.49
2025-09-12,Rohan Reddy,Central,Gamma,2,1448.66,2897.32,1727.41,1169.91
2025-09-12,Rahul Kumar,South,Epsilon,1,1623.52,1623.52,813.73,809.79
2025-09-12,Karthik Gupta,North,Beta,4,1259.87,5039.48,3094.06,1945.42
2025-09-13,Rohan Singh,South,Beta,5,1862.8,9314.0,7452.32,1861.68
2025-09-13,Arjun Gupta,North,Gamma,2,713.37,1426.74,1161.57,265.17
2025-09-13,Rohan Joshi,North,Delta,4,1832.03,7328.12,4009.82,3318.3
2025-09-13,Siddharth Singh,West,Gamma,3,1063.02,3189.06,1803.41,1385.65
2025-09-13,Vihaan Nair,South,Beta,2,759.11,1518.22,922.61,595.61
2025-09-13,Aarav Kumar,North,Alpha,4,1826.14,7304.56,4544.93,2759.63
2025-09-13,Arjun Nair,Central,Gamma,4,1047.39,4189.56,2514.97,1674.59
2025-09-13,Priya Gupta,East,Beta,2,1007.74,2015.48,1150.17,865.31
2025-09-13,Aarav Joshi,South,Beta,4,434.57,1738.28,1298.25,440.03
2025-09-13,Aditya Joshi,Central,Alpha,4,1609.21,6436.84,4053.6,2383.24
2025-09-13,Vivaan Sharma,North,Delta,2,791.7,1583.4,919.14,664.26
2025-09-13,Rahul Reddy,Central,Beta,3,1118.0,3354.0,1743.22,1610.78
2025-09-13,Ananya Patel,North,Beta,5,884.9,4424.5,3646.79,777.71
2025-09-13,Sakshi Mehta,Central,Alpha,3,758.64,2275.92,1789.58,486.34
2025-09-13,Pooja Kumar,Central,Delta,2,1214.68,2429.36,1823.29,606.07
2025-09-14,Rohan Singh,North,Alpha,5,1262.59,6312.95,5060.19,1252.76
2025-09-14,Aarav Mehta,North,Alpha,2,151.81,303.62,192.69,110.93
2025-09-14,Aarav Kumar,South,Gamma,4,539.27,2157.08,1741.88,415.2
2025-09-14,Vihaan Sharma,North,Epsilon,5,1159.1,5795.5,4529.26,1266.24
2025-09-14,Vihaan Sharma,South,Beta,6,1692.17,10153.02,5529.15,4623.87
2025-09-14,Aditya Patel,East,Beta,4,674.0,2696.0,1434.55,1261.45
2025-09-14,Vihaan Singh,Central,Delta,1,2008.55,2008.55,1308.31,700.24
2025-09-14,Pooja Mehta,West,Gamma,4,446.87,1787.48,1506.9,280.58
2025-09-14,Vihaan Gupta,Central,Gamma,2,1923.24,3846.48,2157.72,1688.76
2025-09-14,Vihaan Sharma,Central,Gamma,2,1231.99,2463.98,1567.85,896.13
2025-09-14,Aditya Reddy,Central,Beta,3,1719.18,5157.54,2864.97,2292.57
2025-09-14,Sakshi Mehta,Central,Delta,2,1147.92,2295.84,1453.8,842.04
2025-09-14,Pooja Sharma,East,Gamma,3,373.37,1120.11,589.28,530.83
2025-09-14,Vihaan Sharma,Central,Beta,3,470.98,1412.94,886.48,526.46
2025-09-15,Siddharth Iyer,South,Delta,2,1827.19,3654.38,2071.4,1582.98
2025-09-15,Aditya Kumar,West,Alpha,1,61.28,61.28,41.11,20.17
2025-09-15,Ananya Patel,North,Beta,2,2002.33,4004.66,2215.16,1789.5
2025-09-15,Aarav Iyer,North,Epsilon,2,1538.32,3076.64,2579.83,496.81
2025-09-15,Arjun Joshi,North,Delta,5,954.31,4771.55,3955.01,816.54
2025-09-15,Rohan Patel,South,Alpha,1,1247.25,1247.25,757.54,489.71
2025-09-15,Siddharth Sharma,North,Beta,3,1912.72,5738.16,4005.98,1732.18
2025-09-15,Vihaan Joshi,South,Gamma,2,1106.97,2213.94,1584.11,629.83
2025-09-15,Neha Patel,North,Delta,4,1301.77,5207.08,2751.01,2456.07
2025-09-15,Neha Iyer,Central,Gamma,4,1693.21,6772.84,4189.8,2583.04
2025-09-15,Aarav Iyer,Central,Delta,4,921.43,3685.72,2084.41,1601.31
2025-09-16,Aditya Nair,Central,Alpha,7,1832.52,12827.64,8319.41,4508.23
2025-09-16,Sakshi Reddy,Central,Beta,2,573.88,1147.76,872.01,275.75
2025-09-16,Sai Iyer,East,Gamma,2,899.27,1798.54,1518.0,280.54
2025-09-16,Rohan Singh,North,Beta,4,866.29,3465.16,2063.99,1401.17
2025-09-16,Ananya Patel,East,Alpha,1,253.99,253.99,179.75,74.24
2025-09-16,Aishwarya Kumar,Central,Gamma,7,1583.0,11081.0,6741.47,4339.53
2025-09-16,Pooja Nair,South,Beta,3,1499.43,4498.29,3530.8,967.49
2025-09-16,Sakshi Patel,West,Alpha,6,1185.46,7112.76,3651.85,3460.91
2025-09-16,Rohan Joshi,East,Alpha,4,732.14,2928.56,1949.83,978.73
2025-09-16,Rahul Reddy,West,Delta,2,1308.01,2616.02,1682.85,933.17
2025-09-16,Priya Mehta,South,Delta,2,1585.22,3170.44,1707.13,1463.31
2025-09-16,Siddharth Patel,South,Gamma,8,449.19,3593.52,2691.15,902.37
2025-09-16,Ananya Patel,Central,Alpha,3,1286.45,3859.35,2411.28,1448.07
2025-09-16,Neha Iyer,North,Alpha,1,1128.25,1128.25,654.53,473.72
2025-09-16,Aditya Nair,East,Delta,6,611.8,3670.8,2419.83,1250.97
2025-09-16,Rohan Joshi,South,Gamma,4,2139.6,8558.4,7141.15,1417.25
2025-09-16,Sai Sharma,West,Beta,3,718.67,2156.01,1246.62,909.39
2025-09-16,Rohan Joshi,Central,Delta,5,794.55,3972.75,3072.03,900.72
2025-09-16,Rohan Kumar,Central,Gamma,3,1142.03,3426.09,2077.29,1348.8
2025-09-16,Ananya Sharma,Central,Delta,5,2015.83,10079.15,5447.35,4631.8
2025-09-17,Vivaan Singh,South,Beta,3,2101.19,6303.57,3995.84,2307.73
2025-09-17,Sakshi Singh,South,Alpha,4,132.88,531.52,277.73,253.79
2025-09-17,Arjun Nair,South,Alpha,4,1520.81,6083.24,3778.88,2304.36
2025-09-17,Ananya Reddy,Central,Alpha,4,1212.58,4850.32,3302.35,1547.97
2025-09-17,Ananya Reddy,Central,Epsilon,3,802.48,2407.44,1418.02,989.42
2025-09-17,Sai Joshi,West,Epsilon,2,1069.82,2139.64,1416.15,723.49
2025-09-17,Aditya Nair,South,Gamma,2,1467.65,2935.3,2162.41,772.89
2025-09-17,Sai Gupta,East,Beta,5,1013.16,5065.8,3882.21,1183.59
2025-09-17,Sai Iyer,Central,Epsilon,3,1345.56,4036.68,2476.42,1560.26
2025-09-17,Siddharth Nair,East,Alpha,3,1389.88,4169.64,2737.53,1432.11
2025-09-17,Vihaan Reddy,East,Alpha,6,683.39,4100.34,2694.58,1405.76
2025-09-17,Rohan Joshi,Central,Beta,3,1124.85,3374.55,1875.59,1498.96
2025-09-17,Karthik Gupta,Central,Gamma,5,1575.71,7878.55,5035.2,2843.35
2025-09-17,Rohan Mehta,East,Alpha,1,435.49,435.49,232.73,202.76
2025-09-17,Sakshi Joshi,Central,Alpha,2,353.83,707.66,370.76,336.9
2025-09-17,Vihaan Iyer,East,Alpha,3,1250.57,3751.71,2067.47,1684.24
2025-09-17,Aarav Patel,East,Alpha,2,1175.34,2350.68,1648.8,701.88
2025-09-17,Siddharth Iyer,North,Gamma,4,651.1,2604.4,1587.77,1016.63
2025-09-17,Aarav Kumar,South,Gamma,5,1528.34,7641.7,5895.18,1746.52
2025-09-17,Pooja Mehta,South,Delta,2,69.34,138.68,74.84,63.84
2025-09-17,Rohan Singh,West,Epsilon,4,190.54,762.16,471.06,291.1
2025-09-17,Priya Nair,Central,Beta,8,616.08,4928.64,3213.75,1714.89
2025-09-17,Aditya Joshi,West,Gamma,2,1912.57,3825.14,2739.82,1085.32
2025-09-17,Karthik Nair,East,Delta,4,1727.5,6910.0,4050.08,2859.92
2025-09-17,Siddharth Joshi,South,Alpha,4,698.22,2792.88,1861.01,931.87
2025-09-17,Karthik Gupta,South,Alpha,3,212.52,637.56,490.84,146.72
2025-09-17,Vivaan Iyer,Central,Beta,3,1136.33,3408.99,2809.16,599.83
2025-09-18,Rohan Joshi,South,Delta,2,1747.63,3495.26,2247.3,1247.96
2025-09-18,Pooja Mehta,Central,Alpha,2,1619.39,3238.78,1933.46,1305.32
2025-09-18,Aarav Joshi,East,Epsilon,2,1241.31,2482.62,1679.4,803.22
2025-09-18,Arjun Nair,East,Alpha,6,1483.54,8901.24,5235.86,3665.38
2025-09-18,Siddharth Nair,West,Beta,3,557.22,1671.66,1058.08,613.58
2025-09-18,Aishwarya Kumar,Central,Epsilon,6,634.56,3807.36,2395.74,1411.62
2025-09-18,Aarav Iyer,North,Epsilon,4,985.6,3942.4,2524.02,1418.38
2025-09-18,Aditya Kumar,West,Delta,3,809.68,2429.04,1696.71,732.33
2025-09-18,Aarav Kumar,East,Gamma,3,336.1,1008.3,525.97,482.33
2025-09-18,Vihaan Nair,North,Delta,1,371.21,371.21,298.73,72.48
2025-09-18,Priya Singh,West,Epsilon,1,1302.43,1302.43,858.4,444.03
2025-09-18,Vihaan Nair,North,Gamma,1,910.72,910.72,619.0,291.72
2025-09-18,Neha Patel,South,Epsilon,1,931.75,931.75,614.08,317.67
2025-09-18,Priya Singh,Central,Gamma,2,847.35,1694.7,1338.69,356.01
2025-09-18,Neha Patel,Central,Delta,1,507.33,507.33,405.9,101.43
2025-09-18,Priya Reddy,East,Alpha,4,484.5,1938.0,1238.02,699.98
2025-09-18,Pooja Nair,West,Beta,4,466.67,1866.68,1292.33,574.35
2025-09-19,Aarav Singh,Central,Alpha,1,911.61,911.61,664.2,247.41
2025-09-19,Vihaan Kumar,West,Beta,5,1520.56,7602.8,5151.48,2451.32
2025-09-19,Arjun Nair,East,Delta,5,1341.36,6706.8,3991.04,2715.76
2025-09-19,Priya Iyer,East,Delta,4,971.39,3885.56,2508.3,1377.26
2025-09-19,Priya Singh,East,Alpha,2,177.64,355.28,269.37,85.91
2025-09-19,Aarav Iyer,East,Epsilon,2,1049.76,2099.52,1133.9,965.62
2025-09-19,Ananya Gupta,North,Beta,1,235.09,235.09,117.7,117.39
2025-09-19,Arjun Joshi,South,Gamma,2,1327.7,2655.4,2010.02,645.38
2025-09-19,Rahul Patel,North,Delta,2,1733.28,3466.56,1961.26,1505.3
2025-09-19,Pooja Mehta,South,Beta,1,293.69,293.69,207.38,86.31
2025-09-19,Siddharth Patel,West,Delta,6,2068.51,12411.06,6286.71,6124.35
2025-09-19,Pooja Nair,Central,Delta,1,2094.45,2094.45,1715.82,378.63
2025-09-19,Rahul Kumar,South,Gamma,4,328.89,1315.56,880.83,434.73
2025-09-19,Priya Reddy,South,Beta,5,1949.51,9747.55,7950.61,1796.94
2025-09-19,Ananya Sharma,North,Alpha,1,1532.46,1532.46,1056.18,476.28
2025-09-19,Aditya Sharma,North,Epsilon,2,1163.29,2326.58,1702.56,624.02
2025-09-19,Vihaan Kumar,West,Delta,5,53.06,265.3,158.53,106.77
2025-09-19,Vivaan Iyer,West,Beta,4,1007.07,4028.28,2092.5,1935.78
2025-09-19,Rohan Kumar,South,Alpha,1,1929.55,1929.55,1407.41,522.14
2025-09-19,Vivaan Kumar,East,Beta,2,1291.39,2582.78,1463.75,1119.03
2025-09-19,Priya Sharma,South,Gamma,5,2116.89,10584.45,6820.09,3764.36
2025-09-19,Vihaan Kumar,North,Gamma,1,1907.32,1907.32,1478.58,428.74
2025-09-19,Vihaan Joshi,Central,Alpha,3,866.45,2599.35,1386.47,1212.88
2025-09-19,Vihaan Gupta,North,Alpha,3,435.69,1307.07,917.91,389.16
2025-09-19,Sakshi Reddy,South,Alpha,1,1124.46,1124.46,953.28,171.18
2025-09-20,Rohan Sharma,West,Gamma,2,233.23,466.46,322.54,143.92
2025-09-20,Aarav Mehta,East,Epsilon,2,1971.13,3942.26,2299.82,1642.44
2025-09-20,Neha Iyer,South,Epsilon,3,1148.46,3445.38,2803.06,642.32
2025-09-20,Sakshi Kumar,South,Gamma,4,1546.79,6187.16,4490.99,1696.17
2025-09-20,Arjun Singh,East,Beta,8,187.43,1499.44,1164.64,334.8
2025-09-20,Aditya Gupta,North,Alpha,6,700.92,4205.52,3306.27,899.25
2025-09-20,Pooja Gupta,Central,Alpha,4,1729.69,6918.76,4985.57,1933.19
2025-09-20,Pooja Singh,South,Epsilon,1,2044.29,2044.29,1257.19,787.1
2025-09-20,Neha Iyer,North,Gamma,3,529.71,1589.13,1091.08,498.05
2025-09-20,Pooja Patel,South,Beta,5,599.89,2999.45,1966.93,1032.52
2025-09-20,Arjun Joshi,West,Delta,7,830.22,5811.54,4171.84,1639.7
2025-09-20,Aditya Mehta,West,Beta,3,1090.99,3272.97,2356.74,916.23
2025-09-20,Neha Singh,West,Delta,3,1925.21,5775.63,3540.5,2235.13
2025-09-20,Siddharth Mehta,South,Beta,5,1103.9,5519.5,3798.35,1721.15
2025-09-20,Pooja Kumar,North,Epsilon,5,712.75,3563.75,2439.1,1124.65
2025-09-20,Ananya Iyer,South,Alpha,5,1281.51,6407.55,4102.24,2305.31
2025-09-20,Siddharth Patel,West,Alpha,3,425.13,1275.39,686.83,588.56
2025-09-20,Karthik Gupta,East,Beta,5,680.57,3402.85,2818.56,584.29
2025-09-20,Vivaan Patel,Central,Beta,5,260.53,1302.65,994.48,308.17
2025-09-20,Aishwarya Reddy,North,Alpha,6,176.71,1060.26,753.39,306.87
2025-09-21,Aarav Patel,West,Alpha,3,913.22,2739.66,2030.89,708.77
2025-09-21,Arjun Kumar,Central,Alpha,1,673.12,673.12,509.92,163.2
2025-09-21,Aditya Kumar,West,Alpha,2,1745.85,3491.7,2887.78,603.92
2025-09-21,Rohan Singh,South,Gamma,5,957.86,4789.3,3988.35,800.95
2025-09-21,Siddharth Nair,Central,Delta,7,1414.02,9898.14,5510.15,4387.99
2025-09-21,Vihaan Mehta,Central,Delta,2,1121.89,2243.78,1303.66,940.12
2025-09-21,Pooja Patel,Central,Delta,2,1662.56,3325.12,2384.45,940.67
2025-09-21,Sai Kumar,North,Gamma,1,1322.3,1322.3,1023.11,299.19
2025-09-21,Pooja Patel,Central,Epsilon,3,1591.76,4775.28,4022.05,753.23
2025-09-21,Karthik Gupta,Central,Alpha,5,1480.3,7401.5,4577.47,2824.03
2025-09-21,Vihaan Sharma,Central,Gamma,5,693.18,3465.9,2073.9,1392.0
2025-09-21,Siddharth Sharma,East,Epsilon,2,1514.29,3028.58,2545.26,483.32
2025-09-21,Siddharth Singh,East,Beta,1,672.03,672.03,364.81,307.22
2025-09-22,Vihaan Joshi,North,Beta,2,1766.03,3532.06,2333.01,1199.05
2025-09-22,Vihaan Nair,East,Delta,5,605.3,3026.5,1666.84,1359.66
2025-09-22,Pooja Mehta,West,Alpha,6,167.99,1007.94,612.97,394.97
2025-09-22,Pooja Sharma,South,Alpha,3,535.71,1607.13,1286.95,320.18
2025-09-22,Neha Patel,East,Alpha,2,155.1,310.2,215.54,94.66
2025-09-22,Priya Mehta,North,Beta,3,1754.64,5263.92,3063.26,2200.66
2025-09-22,Pooja Sharma,Central,Delta,3,615.68,1847.04,1157.18,689.86
2025-09-22,Ananya Sharma,Central,Epsilon,5,1009.47,5047.35,3952.18,1095.17
2025-09-22,Vivaan Sharma,South,Alpha,4,1836.04,7344.16,4443.86,2900.3
2025-09-22,Aditya Mehta,West,Delta,4,1754.68,7018.72,5153.51,1865.21
2025-09-22,Vihaan Nair,Central,Epsilon,1,862.67,862.67,520.18,342.49
2025-09-22,Rahul Kumar,Central,Alpha,5,161.71,808.55,612.26,196.29
2025-09-22,Vivaan Reddy,Central,Delta,2,1060.3,2120.6,1178.19,942.41
2025-09-22,Pooja Patel,East,Epsilon,1,86.62,86.62,62.84,23.78
2025-09-22,Neha Kumar,East,Alpha,1,548.83,548.83,438.05,110.78
2025-09-22,Neha Patel,South,Beta,1,423.15,423.15,240.81,182.34
2025-09-22,Arjun Kumar,East,Gamma,3,663.65,1990.95,1413.59,577.36
2025-09-22,Rahul Patel,Central,Gamma,4,1882.21,7528.84,6217.05,1311.79
2025-09-23,Vihaan Patel,North,Alpha,6,675.42,4052.52,2277.05,1775.47
2025-09-23,Vivaan Reddy,South,Alpha,2,552.54,1105.08,731.44,373.64
2025-09-23,Sai Kumar,South,Gamma,4,847.73,3390.92,1788.07,1602.85
2025-09-23,Sakshi Reddy,West,Delta,2,181.85,363.7,187.5,176.2
2025-09-23,Arjun Patel,Central,Alpha,8,1039.13,8313.04,5932.16,2380.88
2025-09-23,Neha Joshi,West,Delta,5,1625.5,8127.5,5532.35,2595.15
2025-09-23,Sakshi Sharma,Central,Delta,5,886.18,4430.9,2546.57,1884.33
2025-09-23,Rohan Joshi,East,Delta,2,821.74,1643.48,1172.37,471.11
2025-09-23,Sai Iyer,South,Delta,1,282.71,282.71,214.94,67.77
2025-09-23,Ananya Nair,West,Alpha,7,1080.08,7560.56,5656.64,1903.92
2025-09-23,Vivaan Gupta,North,Gamma,2,1479.73,2959.46,1678.59,1280.87
2025-09-23,Neha Reddy,East,Beta,4,1329.94,5319.76,2907.19,2412.57
2025-09-23,Aditya Kumar,East,Beta,1,515.35,515.35,430.2,85.15
2025-09-23,Rohan Joshi,North,Alpha,2,1907.44,3814.88,2020.04,1794.84
2025-09-24,Ananya Iyer,North,Beta,1,381.12,381.12,262.97,118.15
2025-09-24,Aditya Patel,East,Gamma,1,1558.13,1558.13,1178.37,379.76
2025-09-24,Arjun Joshi,South,Delta,1,1889.44,1889.44,1584.48,304.96
2025-09-24,Rahul Kumar,North,Delta,3,361.08,1083.24,566.58,516.66
2025-09-24,Pooja Mehta,West,Epsilon,4,856.94,3427.76,1714.12,1713.64
2025-09-24,Karthik Gupta,North,Alpha,6,705.53,4233.18,3132.39,1100.79
2025-09-24,Rohan Kumar,Central,Gamma,1,883.19,883.19,719.33,163.86
2025-09-24,Rahul Kumar,Central,Beta,3,1551.49,4654.47,2405.71,2248.76
2025-09-24,Priya Mehta,South,Gamma,2,1064.4,2128.8,1153.83,974.97
2025-09-24,Sai Gupta,West,Beta,1,813.09,813.09,420.2,392.89
2025-09-24,Priya Patel,Central,Delta,3,1545.07,4635.21,2801.39,1833.82
2025-09-24,Aishwarya Sharma,South,Beta,6,334.89,2009.34,1351.42,657.92
2025-09-24,Arjun Reddy,East,Gamma,4,151.75,607.0,468.52,138.48
2025-09-24,Karthik Mehta,East,Delta,5,109.44,547.2,361.52,185.68
2025-09-24,Vivaan Kumar,Central,Alpha,2,1842.45,3684.9,1956.1,1728.8
2025-09-25,Sai Gupta,West,Beta,2,1355.95,2711.9,1407.84,1304.06
2025-09-25,Aarav Iyer,South,Delta,10,684.51,6845.1,4141.91,2703.19
2025-09-25,Neha Kumar,West,Beta,2,1555.83,3111.66,1898.78,1212.88
2025-09-25,Vihaan Nair,Central,Gamma,4,331.02,1324.08,1040.51,283.57
2025-09-25,Vivaan Iyer,East,Beta,2,1116.12,2232.24,1320.38,911.86
2025-09-25,Rohan Iyer,East,Beta,3,1737.84,5213.52,3098.12,2115.4
2025-09-25,Priya Nair,North,Gamma,2,1109.28,2218.56,1443.06,775.5
2025-09-25,Neha Patel,North,Epsilon,3,438.69,1316.07,681.25,634.82
2025-09-25,Rohan Reddy,South,Alpha,6,1677.59,10065.54,6620.05,3445.49
2025-09-25,Aditya Joshi,South,Alpha,1,624.39,624.39,435.47,188.92
2025-09-25,Pooja Nair,Central,Delta,2,680.59,1361.18,911.13,450.05
2025-09-25,Vihaan Singh,West,Alpha,2,1893.2,3786.4,2667.72,1118.68
2025-09-25,Aishwarya Joshi,South,Beta,3,772.14,2316.42,1682.1,634.32
2025-09-25,Pooja Gupta,South,Alpha,3,900.84,2702.52,2192.74,509.78
2025-09-25,Arjun Reddy,East,Gamma,4,1786.22,7144.88,5457.6,1687.28
2025-09-25,Vihaan Nair,East,Delta,3,852.44,2557.32,2058.33,498.99
2025-09-25,Aditya Patel,Central,Alpha,2,1839.07,3678.14,2863.17,814.97
2025-09-25,Priya Gupta,East,Beta,3,1163.18,3489.54,1984.39,1505.15
2025-09-25,Siddharth Gupta,South,Beta,5,1584.2,7921.0,4863.83,3057.17
2025-09-25,Vihaan Nair,Central,Beta,3,688.58,2065.74,1139.6,926.14
2025-09-25,Siddharth Singh,East,Delta,2,468.53,937.06,661.24,275.82
2025-09-25,Karthik Nair,East,Delta,1,1747.03,1747.03,1451.62,295.41
2025-09-26,Aditya Nair,South,Beta,4,1251.75,5007.0,2970.7,2036.3
2025-09-26,Neha Iyer,East,Delta,2,1817.69,3635.38,2088.97,1546.41
2025-09-26,Arjun Singh,Central,Beta,6,1000.05,6000.3,4897.69,1102.61
2025-09-26,Aarav Sharma,North,Beta,2,988.35,1976.7,1498.71,477.99
2025-09-26,Pooja Gupta,South,Delta,5,1876.92,9384.6,7781.82,1602.78
2025-09-26,Rahul Patel,Central,Gamma,3,1142.85,3428.55,2596.41,832.14
2025-09-26,Rahul Patel,South,Alpha,1,1321.78,1321.78,911.98,409.8
2025-09-26,Pooja Gupta,West,Epsilon,1,1861.58,1861.58,1257.93,603.65
2025-09-26,Vivaan Mehta,North,Gamma,1,108.34,108.34,61.28,47.06
2025-09-26,Aarav Nair,West,Epsilon,5,1771.75,8858.75,4728.85,4129.9
2025-09-26,Arjun Joshi,South,Gamma,3,945.01,2835.03,1897.47,937.56
2025-09-26,Aarav Patel,South,Beta,1,1390.96,1390.96,809.96,581.0
2025-09-26,Aarav Nair,South,Alpha,1,368.42,368.42,243.8,124.62
2025-09-26,Aarav Iyer,West,Alpha,3,1499.09,4497.27,3535.31,961.96
2025-09-26,Sakshi Kumar,West,Delta,6,366.43,2198.58,1434.93,763.65
2025-09-26,Aishwarya Joshi,Central,Beta,5,1627.34,8136.7,5083.54,3053.16
2025-09-26,Arjun Kumar,Central,Delta,1,325.7,325.7,253.16,72.54
2025-09-26,Pooja Nair,South,Delta,1,941.92,941.92,600.35,341.57
2025-09-26,Ananya Patel,Central,Beta,3,1533.15,4599.45,3741.52,857.93
2025-09-27,Rahul Reddy,North,Delta,2,163.82,327.64,201.79,125.85
2025-09-27,Sakshi Reddy,South,Delta,5,594.77,2973.85,2139.77,834.08
2025-09-27,Pooja Nair,East,Gamma,5,1811.42,9057.1,7238.33,1818.77
2025-09-27,Priya Reddy,East,Alpha,1,927.55,927.55,588.57,338.98
2025-09-27,Aditya Sharma,Central,Beta,2,1806.13,3612.26,1868.41,1743.85
2025-09-27,Aarav Joshi,North,Gamma,4,2108.28,8433.12,4622.59,3810.53
2025-09-27,Sai Gupta,West,Delta,2,1680.02,3360.04,2294.97,1065.07
2025-09-27,Sai Nair,North,Epsilon,4,1571.28,6285.12,4109.95,2175.17
2025-09-27,Rohan Joshi,North,Delta,6,1004.65,6027.9,3795.44,2232.46
2025-09-27,Sakshi Singh,North,Delta,4,1906.78,7627.12,6299.26,1327.86
2025-09-27,Siddharth Kumar,East,Beta,7,978.22,6847.54,5432.22,1415.32
2025-09-27,Aishwarya Mehta,South,Delta,3,1938.15,5814.45,2927.82,2886.63
2025-09-27,Pooja Sharma,South,Alpha,1,2122.39,2122.39,1514.97,607.42
2025-09-27,Aishwarya Nair,West,Gamma,4,946.75,3787.0,3004.09,782.91
2025-09-27,Aditya Patel,West,Epsilon,2,315.48,630.96,468.02,162.94
2025-09-27,Siddharth Sharma,North,Beta,3,728.16,2184.48,1830.65,353.83
2025-09-27,Vihaan Sharma,East,Alpha,2,1137.42,2274.84,1780.89,493.95
2025-09-27,Aishwarya Nair,East,Gamma,4,809.52,3238.08,2501.81,736.27
2025-09-27,Vihaan Sharma,North,Delta,3,1827.98,5483.94,3835.75,1648.19
2025-09-27,Vivaan Sharma,Central,Alpha,1,739.42,739.42,490.25,249.17
2025-09-27,Aditya Mehta,Central,Delta,3,628.37,1885.11,1001.13,883.98
2025-09-27,Ananya Iyer,South,Delta,7,800.23,5601.61,2910.49,2691.12
2025-09-27,Aarav Iyer,North,Beta,4,959.22,3836.88,2393.32,1443.56
2025-09-27,Aarav Nair,Central,Gamma,3,167.09,501.27,339.69,161.58
2025-09-28,Karthik Reddy,North,Delta,3,1257.82,3773.46,2252.55,1520.91
2025-09-28,Rahul Singh,Central,Alpha,2,53.87,107.74,88.34,19.4
2025-09-28,Aarav Patel,Central,Gamma,3,1027.23,3081.69,1652.67,1429.02
2025-09-28,Vivaan Gupta,Central,Gamma,3,1855.95,5567.85,4705.2,862.65
2025-09-28,Ananya Nair,Central,Alpha,1,849.07,849.07,455.82,393.25
2025-09-28,Aditya Kumar,North,Alpha,2,144.97,289.94,167.27,122.67
2025-09-28,Rohan Patel,East,Epsilon,3,1120.93,3362.79,2153.64,1209.15
2025-09-28,Vivaan Sharma,North,Beta,2,433.86,867.72,569.15,298.57
2025-09-28,Aarav Patel,East,Gamma,2,1296.8,2593.6,1795.23,798.37
2025-09-28,Rohan Nair,Central,Beta,6,1796.17,10777.02,7462.65,3314.37
2025-09-28,Siddharth Mehta,South,Gamma,4,760.71,3042.84,2395.31,647.53
